"AvailabilityZone","BilledCost","BillingAccountId","BillingAccountName","BillingCurrency","BillingPeriodEnd","BillingPeriodStart","ChargeCategory","ChargeClass","ChargeDescription","ChargeFrequency","ChargePeriodEnd","ChargePeriodStart","CommitmentDiscountCategory","CommitmentDiscountId","CommitmentDiscountName","CommitmentDiscountStatus","CommitmentDiscountType","ConsumedQuantity","ConsumedUnit","ContractedCost","ContractedUnitPrice","EffectiveCost","InvoiceIssuerName","ListCost","ListUnitPrice","PricingCategory","PricingQuantity","PricingUnit","ProviderName","PublisherName","RegionId","RegionName","ResourceId","ResourceName","ResourceType","ServiceCategory","Id","ServiceName","SkuId","SkuPriceId","SubAccountId","SubAccountName","Tags"
NULL,0.00000000200,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"USD0.02 per GB for  in Middle East (Bahrain)","Usage-Based","2024-09-06 01:00:00","2024-09-06 00:00:00",NULL,NULL,NULL,NULL,NULL,0.000000100600000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000200,"0.02","Standard",0.00000010060,"GB","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)",NULL,NULL,"bucket","Storage",2536990,"Amazon Simple Storage Service","N7AXXW772HNTAF43","N7AXXW772HNTAF43.JRTCKXETXF.6YS6EN2CT7","31708171669","Atlas Voyager","{""application"": ""SyncPulseSphere"", ""environment"": ""dev"", ""business_unit"": ""SacramentoData""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.000 per GB - data transfer in per month","Usage-Based","2024-09-02 23:00:00","2024-09-02 22:00:00",NULL,NULL,NULL,NULL,NULL,0.000000461900000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00000046190,"GB","AWS","Amazon Web Services, Inc.","us-west-2","External","arn:ats:el2:us-test-2:994243041893:natgatetal/nat-01f404l4f29490l1l",NULL,NULL,"Compute",2543825,"Amazon Elastic Compute Cloud","HSRFWQ3TJGWVZ2EK","HSRFWQ3TJGWVZ2EK.JRTCKXETXF.6YS6EN2CT7","52305261521","Voyager Apollo","{""application"": ""PrimeNavigatorWave"", ""environment"": ""dev"", ""business_unit"": ""ZamboangaProcurement""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"0.0 per free event recorded in EU (Frankfurt) region","Usage-Based","2024-09-13 09:00:00","2024-09-13 08:00:00",NULL,NULL,NULL,NULL,NULL,2455.000000000000000,"Events",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",2455.00000000000,"Events","AWS","Amazon Web Services, Inc.","eu-central-1","EU (Frankfurt)",NULL,NULL,NULL,"Management and Governance",2546588,"AWS CloudTrail","DSX2MNN48GVT26AR","DSX2MNN48GVT26AR.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith",NULL
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.00 per GB data transfer out of US East (Northern Virginia) to CloudFront","Usage-Based","2024-09-07 12:00:00","2024-09-07 11:00:00",NULL,NULL,NULL,NULL,NULL,0.000000501100000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00000050110,"GB","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)",NULL,NULL,"bucket","Storage",2554154,"Amazon Simple Storage Service","TZPJVS2GCV8M5FXM","TZPJVS2GCV8M5FXM.JRTCKXETXF.6YS6EN2CT7","85476340744","Eclipse Horizon","{""application"": ""MetaOptimizerSphere"", ""environment"": ""dev"", ""business_unit"": ""GapanProcurement""}"
NULL,-2.61370000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Credit",NULL,"AWS Open Source Promotional Credits, credit from account: 391835788720","One-Time","2024-09-24 04:00:00","2024-09-24 03:00:00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3.00000000000,-3.00000000000,-3.00000000000,"Amazon Web Services, Inc.",-2.61370000000,NULL,"Other",0.00000000000,"Hours","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)",NULL,NULL,NULL,"Compute",2555992,"Amazon Elastic Compute Cloud","S78KHHH96AJF23KZ",NULL,"11353890204","Atlas Orion",NULL
NULL,0.00500000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.005 per In-use public IPv4 address per hour","Usage-Based","2024-09-12 00:00:00","2024-09-11 23:00:00",NULL,NULL,NULL,NULL,NULL,1.000000000000000,"Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00500000000,"0.005","Standard",1.00000000000,"Hours","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","arn:ats:el2:us-east-1:730743682544:nettorf-interbale/eni-064282b20b4ell01e",NULL,NULL,"Networking",2558989,"Amazon Virtual Private Cloud","4GQUNXTFWVSGPUZK","4GQUNXTFWVSGPUZK.JRTCKXETXF.6YS6EN2CT7","58479678521","Orion Horizon","{""application"": ""FlexSparkNet"", ""environment"": ""prod"", ""business_unit"": ""CharlotteDesign""}"
NULL,0.00981666670,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.114 per GB-month of General Purpose SSD (gp2) provisioned storage - Asia Pacific (Mumbai)","Usage-Based","2024-09-04 11:00:00","2024-09-04 10:00:00",NULL,NULL,NULL,NULL,NULL,0.086111111100000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00981666670,"0.114","Standard",0.08611111110,"GB-Months","AWS","Amazon Web Services, Inc.","ap-south-1","Asia Pacific (Mumbai)","vom-05l4f7fab105ffll0",NULL,"volume","Storage",2562560,"Amazon Elastic Compute Cloud","4MB6SVGV7JKWFBUJ","4MB6SVGV7JKWFBUJ.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith","{""application"": ""TechSolutionBoost"", ""environment"": ""prod"", ""business_unit"": ""IstanbulData""}"
"us-west-2",0.20000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2","Usage-Based","2024-09-08 10:00:00","2024-09-08 09:00:00",NULL,NULL,NULL,NULL,NULL,2.000000000000000,"vCPU-Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.20000000000,"0.1","Standard",2.00000000000,"vCPU-Hours","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:rls:us-test-2:982919141370:lf:terraborc-20191016020930961000000001",NULL,NULL,"Databases",2582683,"Amazon Relational Database Service","TB3JHXC6ZCYSVN98","TB3JHXC6ZCYSVN98.JRTCKXETXF.6YS6EN2CT7","45038667490","Odyssey Atlas","{""application"": ""GenManagerGo"", ""environment"": ""dev"", ""business_unit"": ""HelsinkiFinance""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.00 per GB data transfer out of US East (Northern Virginia) to CloudFront","Usage-Based","2024-09-28 04:00:00","2024-09-28 03:00:00",NULL,NULL,NULL,NULL,NULL,0.001130359200000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00113035920,"GB","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","i-0930b21181081bb65",NULL,NULL,"Compute",2585453,"Amazon Elastic Compute Cloud","TZPJVS2GCV8M5FXM","TZPJVS2GCV8M5FXM.JRTCKXETXF.6YS6EN2CT7","11353890204","Atlas Orion","{""application"": ""BrightPathMatrix"", ""environment"": ""dev"", ""business_unit"": ""PeoriaData""}"
NULL,0.00000105860,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier","Usage-Based","2024-09-16 07:00:00","2024-09-16 06:00:00",NULL,NULL,NULL,NULL,NULL,0.000011762600000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000105860,"0.09","Standard",0.00001176260,"GB","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","i-078311l462ea78l50",NULL,NULL,"Compute",2586566,"Amazon Elastic Compute Cloud","5M4327XEUKBBTWAT","5M4327XEUKBBTWAT.JRTCKXETXF.Q3Z75P77EN","21473187560","Orion Pioneer","{""application"": ""BlueSourcePort"", ""environment"": ""prod"", ""business_unit"": ""SiouxEngineering""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"USD 0.0 per GB for USE2-AWS-In-Bytes in EU (Stockholm)","Usage-Based","2024-09-24 18:00:00","2024-09-24 17:00:00",NULL,NULL,NULL,NULL,NULL,0.000000096900000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00000009690,"GB","AWS","Amazon Web Services, Inc.","eu-north-1","EU (Stockholm)","arn:ats:el2:eu-norte-1:381491982122:natgatetal/nat-0e7f6040e099b262a",NULL,NULL,"Compute",2594203,"Amazon Elastic Compute Cloud","H663D6H29UEGGJR8","H663D6H29UEGGJR8.JRTCKXETXF.6YS6EN2CT7","55441562023","Horizon Apollo","{""application"": ""PrimePrimeIQ"", ""environment"": ""dev"", ""business_unit"": ""LimaArchitecture""}"
NULL,0.00500000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.005 per In-use public IPv4 address per hour","Usage-Based","2024-09-25 05:00:00","2024-09-25 04:00:00",NULL,NULL,NULL,NULL,NULL,1.000000000000000,"Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00500000000,"0.005","Standard",1.00000000000,"Hours","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","arn:ats:el2:us-east-1:391835788720:nettorf-interbale/eni-097l9803l80751986",NULL,NULL,"Networking",2600278,"Amazon Virtual Private Cloud","4GQUNXTFWVSGPUZK","4GQUNXTFWVSGPUZK.JRTCKXETXF.6YS6EN2CT7","11353890204","Atlas Orion",NULL
NULL,0.00132222220,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.119 per GB-month of General Purpose SSD (gp2) provisioned storage - EU (Frankfurt)","Usage-Based","2024-09-10 15:00:00","2024-09-10 14:00:00",NULL,NULL,NULL,NULL,NULL,0.011111111100000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00132222220,"0.119","Standard",0.01111111110,"GB-Months","AWS","Amazon Web Services, Inc.","eu-central-1","EU (Frankfurt)","vom-0l7l7a247l0f83843",NULL,"volume","Storage",2604054,"Amazon Elastic Compute Cloud","WHD78M63XVBREKT5","WHD78M63XVBREKT5.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith",NULL
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.000 per GB - data transfer in per month","Usage-Based","2024-09-06 20:00:00","2024-09-06 19:00:00",NULL,NULL,NULL,NULL,NULL,0.000000283100000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00000028310,"GB","AWS","Amazon Web Services, Inc.","us-west-2","External","arn:ats:el2:us-test-2:365499461711:natgatetal/nat-001f71fla71b26al4",NULL,NULL,"Compute",2612533,"Amazon Elastic Compute Cloud","HSRFWQ3TJGWVZ2EK","HSRFWQ3TJGWVZ2EK.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith","{""application"": ""QuickSyncTech"", ""environment"": ""dev"", ""business_unit"": ""ShanghaiSRE""}"
NULL,0.00034396130,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.085 per GB - next 40 TB / month data transfer out","Usage-Based","2024-09-14 17:00:00","2024-09-14 16:00:00",NULL,NULL,NULL,NULL,NULL,0.004046603100000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00034396130,"0.085","Standard",0.00404660310,"GB","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","i-0953345l873fe028b",NULL,NULL,"Compute",2613034,"Amazon Elastic Compute Cloud","HQEH3ZWJVT46JHRG","HQEH3ZWJVT46JHRG.JRTCKXETXF.VF6T3GAUKQ","11353890204","Atlas Orion","{""application"": ""BrightPathMatrix"", ""environment"": ""dev"", ""business_unit"": ""PeoriaData""}"
NULL,0.00022360000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.004 per 10,000 GET and all other requests to Intelligent-Tiering","Usage-Based","2024-09-27 20:00:00","2024-09-27 19:00:00",NULL,NULL,NULL,NULL,NULL,559.000000000000000,"Requests",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00022360000,"0.0000004","Standard",559.00000000000,"Requests","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)",NULL,NULL,"bucket","Storage",2617061,"Amazon Simple Storage Service","AUXZJX5BGC5ZKGGU","AUXZJX5BGC5ZKGGU.JRTCKXETXF.6YS6EN2CT7","11353890204","Atlas Orion","{""application"": ""EvolveGridPlus"", ""environment"": ""dev"", ""business_unit"": ""BogotaFinance""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.0476 per provisioned MiBps-month of gp3 - EU (Frankfurt)","Usage-Based","2024-09-05 02:00:00","2024-09-05 01:00:00",NULL,NULL,NULL,NULL,NULL,0.000000000000000,"GiB/Second-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"48.7424","Standard",0.00000000000,"GiB/Second-Months","AWS","Amazon Web Services, Inc.","eu-central-1","EU (Frankfurt)","vom-031ae64lf7f5e76b5",NULL,NULL,"Storage",2617611,"Amazon Elastic Compute Cloud","GRZF7WF5ECWS5FS2","GRZF7WF5ECWS5FS2.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith","{""application"": ""OptiBridgePath"", ""environment"": ""prod"", ""business_unit"": ""TokyoSRE""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.000 per GB - data transfer in per month","Usage-Based","2024-09-21 04:00:00","2024-09-21 03:00:00",NULL,NULL,NULL,NULL,NULL,0.000000367900000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00000036790,"GB","AWS","Amazon Web Services, Inc.","us-east-2","External","arn:ats:el2:us-east-2:740815793202:natgatetal/nat-040b03276f123f538",NULL,NULL,"Compute",2622061,"Amazon Elastic Compute Cloud","5CHDB6K4USP8QXF3","5CHDB6K4USP8QXF3.JRTCKXETXF.6YS6EN2CT7","85742851457","Orion Odyssey","{""application"": ""PrimeFusionPrime"", ""environment"": ""prod"", ""business_unit"": ""LubbockProcurement""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.00 per GB - US West (Oregon) data transfer from US East (Northern Virginia)","Usage-Based","2024-09-13 01:00:00","2024-09-13 00:00:00",NULL,NULL,NULL,NULL,NULL,0.001465150200000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00146515020,"GB","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","i-07l2lb653972l5919",NULL,NULL,"Compute",2624334,"Amazon Elastic Compute Cloud","RGN4FERZ8NXYWRDE","RGN4FERZ8NXYWRDE.JRTCKXETXF.6YS6EN2CT7","89940249028","Eclipse Voyager","{""application"": ""MaxSphereExpress"", ""environment"": ""dev"", ""business_unit"": ""LexingtonArchitecture""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Singapore)","Usage-Based","2024-09-27 02:00:00","2024-09-27 01:00:00",NULL,NULL,NULL,NULL,NULL,0.000000104300000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00000010430,"GB","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:el2:us-test-2:365499461711:natgatetal/nat-08e0lf8b6191994a3",NULL,NULL,"Compute",2626898,"Amazon Elastic Compute Cloud","9DEJHBACUYEYMVN8","9DEJHBACUYEYMVN8.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith","{""application"": ""QuickNavigatorDrive"", ""environment"": ""dev"", ""business_unit"": ""PhoenixProcurement""}"
NULL,0.00500000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.05 per GB-Month of snapshot data stored - Asia Pacific (Seoul)","Usage-Based","2024-09-16 00:00:00","2024-09-15 23:00:00",NULL,NULL,NULL,NULL,NULL,0.100000000000000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00500000000,"0.05","Standard",0.10000000000,"GB-Months","AWS","Amazon Web Services, Inc.","ap-northeast-2","Asia Pacific (Seoul)","arn:ats:el2:ap-norteeast-2:504405067906:snapseot/snap-0lel8149l0ff2l91e",NULL,NULL,"Storage",2636131,"Amazon Elastic Compute Cloud","JC4HQPKR4ATMSY93","JC4HQPKR4ATMSY93.JRTCKXETXF.6YS6EN2CT7","20014591961","Atlas Odyssey",NULL
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.000 per GB - data transfer in per month","Usage-Based","2024-09-01 23:00:00","2024-09-01 22:00:00",NULL,NULL,NULL,NULL,NULL,0.000014051800000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00001405180,"GB","AWS","Amazon Web Services, Inc.","us-west-2","External","arn:ats:el2:us-test-2:982919141370:natgatetal/nat-0l17ff57l3e60al78",NULL,NULL,"Compute",2640793,"Amazon Elastic Compute Cloud","HSRFWQ3TJGWVZ2EK","HSRFWQ3TJGWVZ2EK.JRTCKXETXF.6YS6EN2CT7","45038667490","Odyssey Atlas","{""application"": ""FlexGeniusFlow"", ""environment"": ""dev"", ""business_unit"": ""LilongweProcurement""}"
NULL,0.00000230280,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier","Usage-Based","2024-09-09 07:00:00","2024-09-09 06:00:00",NULL,NULL,NULL,NULL,NULL,0.000025587200000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000230280,"0.09","Standard",0.00002558720,"GB","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:emastilmoalfamanling:us-test-2:961082193871:moalfamanler/app/mbit-lonbmuenle-amf/e641363a8fl11484",NULL,NULL,"Networking",2641586,"Elastic Load Balancing","5M4327XEUKBBTWAT","5M4327XEUKBBTWAT.JRTCKXETXF.Q3Z75P77EN","69918885631","Odyssey Horizon",NULL
NULL,0.00069444440,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.10 per GB-month of General Purpose SSD (gp2) provisioned storage - US East (Northern Virginia)","Usage-Based","2024-09-13 07:00:00","2024-09-13 06:00:00",NULL,NULL,NULL,NULL,NULL,0.006944444400000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00069444440,"0.1","Standard",0.00694444440,"GB-Months","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","vom-02ee3a003le84b498",NULL,"volume","Storage",2646619,"Amazon Elastic Compute Cloud","HY3BZPP2B6K8MSJF","HY3BZPP2B6K8MSJF.JRTCKXETXF.6YS6EN2CT7","90054491575","Pioneer Voyager","{""application"": ""NextPrimeDrive"", ""environment"": ""prod"", ""business_unit"": ""HialeahData""}"
NULL,0.01023611110,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia)","Usage-Based","2024-09-12 19:00:00","2024-09-12 18:00:00",NULL,NULL,NULL,NULL,NULL,0.127951388900000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.01023611110,"0.08","Standard",0.12795138890,"GB-Months","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","vom-02l78269745297f08",NULL,"volume","Storage",2653400,"Amazon Elastic Compute Cloud","JG3KUJMBRGHV3N8G","JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7","11353890204","Atlas Orion","{""application"": ""ZoomMapMax"", ""environment"": ""prod"", ""business_unit"": ""TempeAI""}"
NULL,0.00000012890,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.03 per GB-mo of log storage - US West (Oregon)","Usage-Based","2024-09-24 15:00:00","2024-09-24 14:00:00",NULL,NULL,NULL,NULL,NULL,0.000004298100000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000012890,"0.03","Standard",0.00000429810,"GB-Months","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:mogs:us-test-2:365499461711:mog-group:/reservations/f5l4l9b7-7266-4ala-9f64-bab017204222",NULL,NULL,"Management and Governance",2657752,"AmazonCloudWatch","MN45SJANDTCPR9QA","MN45SJANDTCPR9QA.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith",NULL
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.000 per GB - data transfer in per month","Usage-Based","2024-09-28 17:00:00","2024-09-28 16:00:00",NULL,NULL,NULL,NULL,NULL,0.000222003100000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00022200310,"GB","AWS","Amazon Web Services, Inc.","us-east-1","External","i-002a3leaa5bl5248a",NULL,NULL,"Compute",2661946,"Amazon Elastic Compute Cloud","9MG5B7V4UUU2WPAV","9MG5B7V4UUU2WPAV.JRTCKXETXF.6YS6EN2CT7","11353890204","Atlas Orion","{""application"": ""BrightPathMatrix"", ""environment"": ""dev"", ""business_unit"": ""PeoriaData""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.00 per GB - US East (Ohio) data transfer from Asia Pacific (Tokyo)","Usage-Based","2024-09-23 08:00:00","2024-09-23 07:00:00",NULL,NULL,NULL,NULL,NULL,0.000000078200000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services Canada, Inc.",0.00000000000,"0","Standard",0.00000007820,"GB","AWS","Amazon Web Services Canada, Inc.","us-east-2","US East (Ohio)","arn:ats:emastilmoalfamanling:us-east-2:874564309434:moalfamanler/net/a60laf44l47al4ll0873bf1f3l01fl4a/419lll5b1ae3abbl",NULL,NULL,"Networking",2679167,"Elastic Load Balancing","7WMPTKBZJVUW8P8G","7WMPTKBZJVUW8P8G.JRTCKXETXF.6YS6EN2CT7","68988428841","Nimbus Nimbus",NULL
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.00 per GB - US East (Ohio) data transfer from US East (Northern Virginia)","Usage-Based","2024-09-15 20:00:00","2024-09-15 19:00:00",NULL,NULL,NULL,NULL,NULL,0.000000074500000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services Canada, Inc.",0.00000000000,"0","Standard",0.00000007450,"GB","AWS","Amazon Web Services Canada, Inc.","us-east-2","US East (Ohio)","arn:ats:rls:us-east-2:674849560476:lf:ops-tooms-2",NULL,NULL,"Databases",2681492,"Amazon Relational Database Service","PJY6CW7GDQYM5RHH","PJY6CW7GDQYM5RHH.JRTCKXETXF.6YS6EN2CT7","60626892153","Horizon Odyssey",NULL
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.04 per provisioned MiBps-month of gp3 - US East (N. Virginia)","Usage-Based","2024-09-05 02:00:00","2024-09-05 01:00:00",NULL,NULL,NULL,NULL,NULL,0.000000000000000,"GiB/Second-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"40.96","Standard",0.00000000000,"GiB/Second-Months","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","vom-00b996f399eeb1489",NULL,NULL,"Storage",2682670,"Amazon Elastic Compute Cloud","SQUFRQX4K92S4SBB","SQUFRQX4K92S4SBB.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith","{""application"": ""TechBridgeIQ"", ""environment"": ""prod"", ""business_unit"": ""MeccaAI""}"
"us-east-2c",0.04160000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.0416 per On Demand Linux t3.medium Instance Hour","Usage-Based","2024-09-01 14:00:00","2024-09-01 13:00:00",NULL,NULL,NULL,NULL,NULL,1.000000000000000,"Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services Canada, Inc.",0.04160000000,"0.0416","Standard",1.00000000000,"Hours","AWS","Amazon Web Services Canada, Inc.","us-east-2","US East (Ohio)","i-03l9l6405aa920f7a",NULL,"instance","Compute",2698925,"Amazon Elastic Compute Cloud","YR3MEJZD3USM8NC3","YR3MEJZD3USM8NC3.JRTCKXETXF.6YS6EN2CT7","79982682937","Voyager Horizon","{""application"": ""BlueStreamVision"", ""environment"": ""dev"", ""business_unit"": ""AmmanProcurement""}"
NULL,0.00037106670,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"AWS Fargate - vCPU  - US West 2 (Oregon)","Usage-Based","2024-09-18 13:00:00","2024-09-18 12:00:00",NULL,NULL,NULL,NULL,NULL,0.009166666700000,"Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00037106670,"0.04048","Standard",0.00916666670,"Hours","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:els:us-test-2:564704738649:tasf/levelsstalfB47B9DEE-megenlElsCmuster6C3FB7F4-US7YFY9ZX6VP/e80008a9l66745f09419leb35f2a8145",NULL,NULL,"Other",2703850,"Amazon Elastic Container Service","EKCCQUSFCBDDTKTS","EKCCQUSFCBDDTKTS.JRTCKXETXF.6YS6EN2CT7","68974153460","Voyager Zenith",NULL
